_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,image_broken,image_broken:confidence,true_or_false,true_or_false:confidence,image_broken_gold,image_url1,image_url2,name_1,name_2,true_or_false_gold
613818434,false,finalized,9,11/30/14 3:29,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_1.png,lettuce,clove,
613818435,false,finalized,8,11/30/14 3:10,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/apple_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_3.png,apple,greens,
613818436,false,finalized,8,11/30/14 12:58,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_5.png,italian tomato,shallots,
613818437,false,finalized,8,11/30/14 1:14,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_4.png,allium,bok choy,
613818438,false,finalized,10,11/30/14 1:58,,1,false,0.9027,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_7.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_7.png,fruit,vegetable,
613818439,false,finalized,9,11/30/14 2:04,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_5.png,garlic,bell pepper,
613818440,false,finalized,9,11/30/14 14:17,,1,false,0.8878,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_8.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_6.png,garden tomato,skins,
613818441,false,finalized,8,11/30/14 3:51,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_7.png,coke,chinese apple,
613818442,false,finalized,9,11/30/14 3:53,,1,false,0.7831,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_5.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_2.png,produce,portobello,
613818443,false,finalized,10,11/30/14 0:41,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/apple_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_4.png,jonathan apple,root vegetable,
613818444,false,finalized,8,11/30/14 14:24,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_2.png,coke,orange,
613818445,false,finalized,9,11/30/14 0:42,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lime_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_2.png,citrus fruit,bulb,
613818446,false,finalized,8,11/30/14 14:25,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,bok choy,plum tomato,
613818447,false,finalized,8,11/30/14 17:29,,1,false,0.8765,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,sweet pepper,italian tomato,
613818448,false,finalized,9,11/30/14 0:20,,1,true,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_3.png,gala apple,food,
613818449,false,finalized,8,11/30/14 3:59,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_4.png,orange,sweet onion,
613818450,false,finalized,9,11/30/14 3:26,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_6.png,snacks,skins,
613818451,false,finalized,8,12/1/14 21:23,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lemon_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lime_3.png,citrus fruit,lime,
613818452,false,finalized,8,11/30/14 13:08,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_5.png,root,fruit,
613818453,false,finalized,8,11/30/14 0:35,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/banana_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_1.png,banana,garlic,
613818454,false,finalized,8,11/30/14 12:06,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/apple_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_3.png,jonathan apple,bell pepper,
613818455,false,finalized,9,11/30/14 6:56,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_5.png,portobello,bell pepper,
613818456,false,finalized,8,11/30/14 2:48,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_2.png,gala apple,spice,
613818457,false,finalized,8,12/1/14 23:37,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_4.png,root,bok choy,
613818458,false,finalized,9,11/30/14 0:40,,1,true,0.7851,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_4.png,produce,sustenance,
613818459,false,finalized,8,11/30/14 1:42,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_6.png,cabbage,spanish onion,
613818460,false,finalized,8,11/30/14 3:07,,1,false,0.8855,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_5.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lime_4.png,potato,fruit,
613818461,false,finalized,9,11/30/14 0:57,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_5.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_2.png,tomato,allium,
613818462,false,finalized,9,11/30/14 0:34,,1,false,0.8874,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_3.png,gala apple,citrus fruit,
613818463,false,finalized,8,11/30/14 7:22,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_2.png,cabbage,allium,
613818464,false,finalized,8,11/30/14 2:25,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_2.png,root,clove,
613818465,false,finalized,8,11/30/14 1:22,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_8.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_1.png,garden tomato,pear,
613818466,false,finalized,8,11/30/14 0:34,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_7.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_2.png,chinese apple,grapefruit,
613818467,false,finalized,8,11/30/14 0:38,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_1.png,pepper,peach,
613818468,false,finalized,8,11/30/14 1:44,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_3.png,plum tomato,fungus,
613818469,false,finalized,8,11/30/14 12:07,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_5.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_1.png,sandwhich,roma tomato,
613818470,false,finalized,8,11/30/14 7:00,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_3.png,skins,mushroom,
613818471,false,finalized,9,11/30/14 10:17,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_3.png,bok choy,okara,
613818472,false,finalized,9,11/30/14 2:42,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lemon_5.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_3.png,lemon,orange,
613818473,false,finalized,8,11/30/14 11:41,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_2.png,vidalia onion,granny smith,
613818474,false,finalized,8,11/30/14 11:33,,1,true,0.626,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_1.png,sweet onion,root,
613818475,false,finalized,9,11/30/14 0:46,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_3.png,tuber,tomato,
613818476,false,finalized,10,11/30/14 2:47,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/apple_3.png,potato,granny smith,
613818477,false,finalized,11,11/30/14 1:40,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_3.png,coke,lemon bulb,
613818478,false,finalized,10,11/30/14 3:05,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_7.png,vegetable,asian pear,
613818479,false,finalized,8,11/30/14 2:09,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lime_3.png,bosc pear,lime,
613818480,false,finalized,10,11/30/14 1:15,,1,false,0.8994,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_2.png,bell pepper,root vegetable,
613818481,false,finalized,9,11/30/14 2:51,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,portobello,plum tomato,
613818482,false,finalized,10,11/30/14 1:42,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_5.png,mushroom,spice,
613818483,false,finalized,9,11/30/14 0:30,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/apple_5.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_2.png,granny smith,fungus,
613818484,false,finalized,8,11/30/14 17:31,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_3.png,italian tomato,lemon bulb,
613818485,false,finalized,8,11/30/14 0:22,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/apple_3.png,vegetable,jonathan apple,
613818486,false,finalized,8,11/30/14 0:21,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_1.png,clove,pear,
613818487,false,finalized,9,11/30/14 14:23,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_2.png,okara,fungus,
613818490,false,finalized,8,11/30/14 10:49,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_5.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,onion,italian tomato,
613818491,false,finalized,8,11/30/14 0:58,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/apple_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_1.png,granny smith,mushroom,
613818492,false,finalized,8,11/30/14 11:56,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/apple_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_1.png,food,lettuce,
613818493,false,finalized,9,11/30/14 10:47,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_4.png,vegetable,bok choy,
613818494,false,finalized,9,11/30/14 10:14,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_3.png,clove,cabbage,
613818495,false,finalized,9,11/30/14 2:58,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lemon_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_7.png,lemon,chinese apple,
613818496,false,finalized,8,11/30/14 12:00,,1,true,0.8731,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_7.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_1.png,garlic,food,
613818497,false,finalized,8,11/30/14 1:14,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/banana_4.png,lemon bulb,banana,
613818498,false,finalized,10,11/30/14 1:08,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_2.png,orange,portobello,
613818499,false,finalized,9,11/30/14 1:13,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_4.png,okara,bok choy,
613818500,false,finalized,8,11/30/14 13:47,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lemon_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_4.png,lemon,sweet onion,
613818501,false,finalized,8,11/30/14 3:51,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_7.png,bosc pear,apple,
613818502,false,finalized,8,11/30/14 12:01,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_1.png,coke,nectarine,
613818503,false,finalized,8,11/30/14 3:09,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_4.png,greens,tomato,
613818504,false,finalized,10,11/30/14 2:46,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_3.png,coke,cabbage,
613818505,false,finalized,10,11/30/14 3:05,,1,true,0.6953,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_8.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_1.png,granny smith,snacks,
613818506,false,finalized,9,11/30/14 0:58,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_2.png,coke,fungus,
613818507,false,finalized,10,11/30/14 0:44,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_2.png,cabbage,mushroom,
613818508,false,finalized,8,11/30/14 5:16,,1,true,0.507,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_3.png,sweet onion,bulb,
613818509,false,finalized,9,11/30/14 1:26,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_2.png,bulb,citrus fruit,
613818510,false,finalized,8,11/30/14 2:54,,1,true,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lime_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lemon_3.png,lime,citrus fruit,
613818511,false,finalized,10,11/30/14 2:42,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_3.png,spanish onion,okara,
613818512,false,finalized,8,11/30/14 1:15,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_7.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_1.png,chinese apple,roma tomato,
613818513,false,finalized,9,11/30/14 0:31,,1,false,0.8985,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lemon_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_1.png,fruit,seed,
613818514,false,finalized,8,11/30/14 14:13,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_7.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_2.png,chinese apple,gala apple,
613818515,false,finalized,8,11/30/14 6:59,,1,true,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_3.png,bok choy,greens,
613818516,false,finalized,8,11/30/14 3:53,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lemon_1.png,spice,lemon,
613818517,false,finalized,8,11/30/14 11:21,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_2.png,stew tomato,allium,
613818518,false,finalized,8,11/30/14 2:47,,1,false,0.6212,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_5.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_1.png,sandwhich,snacks,
613818519,false,finalized,9,11/30/14 1:29,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_5.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_7.png,food,bulb,
613818520,false,finalized,9,11/30/14 6:56,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_5.png,coke,shallots,
613818521,false,finalized,10,11/30/14 0:40,,1,false,0.8984,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lemon_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_4.png,lemon,root vegetable,
613818522,false,finalized,8,11/30/14 13:11,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_1.png,spanish onion,greens,
613818523,false,finalized,8,11/30/14 11:42,,1,true,0.8782,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lemon_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_1.png,lemon,fruit,
613818524,false,finalized,10,11/30/14 0:34,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_3.png,pear,greens,
613818525,false,finalized,8,11/30/14 12:06,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lime_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_1.png,fruit,onion,
613818526,false,finalized,10,11/30/14 1:42,,1,false,0.8032,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_6.png,clove,skins,
613818527,false,finalized,9,11/30/14 5:08,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_6.png,nectarine,spanish onion,
613818528,false,finalized,9,11/30/14 1:47,,1,false,0.8873,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_7.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lemon_5.png,asian pear,citrus fruit,
613818529,false,finalized,8,11/30/14 5:15,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,allium,stew tomato,
613818530,false,finalized,9,11/30/14 4:28,,1,false,0.8907,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_4.png,sustenance,sweet onion,
613818531,false,finalized,9,11/30/14 2:09,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/banana_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_2.png,banana,grapefruit,
613818532,false,finalized,9,11/30/14 10:14,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_3.png,vidalia onion,okara,
613818533,false,finalized,8,11/30/14 2:33,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lemon_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_4.png,lemon,bosc pear,
613818534,false,finalized,9,11/30/14 0:30,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,skins,stew tomato,
613818535,false,finalized,8,11/30/14 1:26,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_2.png,sweet onion,bell pepper,
613818536,false,finalized,9,11/30/14 0:39,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_3.png,garlic,orange,
613818537,false,finalized,8,11/30/14 14:24,,1,true,0.6235,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_7.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_4.png,asian pear,sustenance,
613818538,false,finalized,9,11/30/14 3:48,,1,false,0.7831,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_7.png,food,asian pear,
613818539,false,finalized,9,11/30/14 2:37,,1,false,0.8934,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,produce,stew tomato,
613818540,false,finalized,8,11/30/14 1:28,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/apple_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lime_3.png,jonathan apple,lime,
613818541,false,finalized,9,11/30/14 10:43,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_3.png,tomato,orange,
613818542,false,finalized,8,11/30/14 6:58,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lemon_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_5.png,lemon,tomato,
613818543,false,finalized,8,11/30/14 3:54,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lemon_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_2.png,lemon,portobello,
613818544,false,finalized,8,12/1/14 21:21,,1,true,0.759,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_3.png,tuber,produce,
613818545,false,finalized,8,11/30/14 11:35,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_2.png,produce,clove,
613818546,false,finalized,9,11/30/14 0:26,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/apple_3.png,clove,jonathan apple,
613818547,false,finalized,8,11/30/14 5:33,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_1.png,bosc pear,potato,
613818548,false,finalized,8,12/1/14 21:27,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,clove,italian tomato,
613818549,false,finalized,8,11/30/14 1:47,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_5.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_6.png,sandwhich,spanish onion,
613818550,false,finalized,8,11/30/14 3:53,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_3.png,leafs,mushroom,
613818551,false,finalized,8,11/30/14 13:04,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_5.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_2.png,shallots,leafs,
613818552,false,finalized,8,11/30/14 3:32,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_6.png,lemon bulb,herb,
