_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,true_or_false,true_or_false:confidence,concept_1,concept_2,true_or_false_gold
691912997,false,finalized,8,3/19/15 10:08,false,1,harrison ford, book,
691912998,false,finalized,8,3/19/15 8:43,false,1,harrison ford, car,
691912999,false,finalized,8,3/19/15 5:50,false,1,harrison ford, city,
691913000,false,finalized,8,3/19/15 6:07,false,1,harrison ford, country,
691913001,false,finalized,8,3/19/15 9:25,false,1,harrison ford, creative work,
691913002,false,finalized,8,3/19/15 5:54,false,1,harrison ford, director,
691913003,false,finalized,8,3/19/15 8:43,false,1,harrison ford, disease,
691913004,false,finalized,8,3/19/15 10:43,false,1,harrison ford, film,
691913005,false,finalized,8,3/19/15 4:40,false,1,harrison ford, football player,
691913006,false,finalized,8,3/19/15 4:54,false,1,harrison ford, island,
691913007,false,finalized,8,3/19/15 4:13,false,1,harrison ford, location,
691913008,false,finalized,8,3/19/15 11:17,false,1,harrison ford, magazine,
691913009,false,finalized,8,3/19/15 5:23,false,1,harrison ford, military person,
691913010,false,finalized,8,3/19/15 8:43,false,1,harrison ford, monarch,
691913011,false,finalized,8,3/19/15 4:39,false,1,harrison ford, musician,
691913012,false,finalized,8,3/19/15 7:34,false,1,harrison ford, newspaper,
691913013,false,finalized,8,3/19/15 4:30,false,1,harrison ford, organization founder,
691913014,false,finalized,8,3/19/15 6:05,true,1,harrison ford, person,
691913015,false,finalized,8,3/19/15 6:58,false,1,harrison ford, planet,
691913016,false,finalized,8,3/19/15 9:14,false,1,harrison ford, politician,
691913017,false,finalized,8,3/20/15 21:17,false,1,harrison ford, pro athlete,
691913018,false,finalized,8,3/19/15 6:58,false,1,harrison ford, religion,
691913019,false,finalized,8,3/19/15 10:14,false,1,harrison ford, religious leader,
691913020,false,finalized,8,3/19/15 5:47,false,1,harrison ford, river,
691913021,false,finalized,8,3/19/15 6:32,false,1,harrison ford, truck,
691913022,false,finalized,8,3/19/15 5:30,false,1,harrison ford, tv program,
691913023,false,finalized,8,3/19/15 6:59,false,1,harrison ford, vehicle,
691913024,false,finalized,8,3/19/15 5:02,false,1,hillary clinton, actor,
691913025,false,finalized,8,3/19/15 11:22,false,1,hillary clinton, aircraft,
691913026,false,finalized,8,3/19/15 8:41,false,1,hillary clinton, artist,
691913027,false,finalized,8,3/19/15 4:47,false,0.8744,hillary clinton, author,
691913028,false,finalized,8,3/19/15 6:30,false,1,hillary clinton, basketball player,
691913029,false,finalized,8,3/19/15 10:44,false,1,hillary clinton, boat,
691913030,false,finalized,8,3/19/15 11:04,false,1,hillary clinton, book,
691913031,false,finalized,8,3/19/15 12:24,false,1,hillary clinton, car,
691913032,false,finalized,8,3/19/15 10:05,false,1,hillary clinton, city,
691913033,false,finalized,8,3/19/15 10:42,false,1,hillary clinton, country,
691913034,false,finalized,8,3/19/15 5:22,false,1,hillary clinton, creative work,
691913035,false,finalized,8,3/19/15 5:32,false,1,hillary clinton, director,
691913036,false,finalized,8,3/19/15 9:37,false,1,hillary clinton, disease,
691913037,false,finalized,8,3/19/15 6:39,false,1,hillary clinton, film,
691913038,false,finalized,8,3/19/15 8:15,false,1,hillary clinton, football player,
691913039,false,finalized,8,3/19/15 9:56,false,1,hillary clinton, island,
691913040,false,finalized,8,3/19/15 5:50,false,1,hillary clinton, location,
691913041,false,finalized,8,3/19/15 4:09,false,1,hillary clinton, magazine,
691913042,false,finalized,8,3/19/15 4:56,false,1,hillary clinton, military person,
691913043,false,finalized,8,3/19/15 4:30,false,1,hillary clinton, monarch,
691913044,false,finalized,8,3/19/15 3:55,false,1,hillary clinton, musician,
691913045,false,finalized,8,3/19/15 8:05,false,1,hillary clinton, newspaper,
691913046,false,finalized,8,3/19/15 8:28,false,0.6233,hillary clinton, organization founder,
691913047,false,finalized,8,3/19/15 4:03,true,1,hillary clinton, person,
691913048,false,finalized,8,3/19/15 4:04,false,1,hillary clinton, planet,
691913049,false,finalized,8,3/19/15 6:18,true,1,hillary clinton, politician,
691913050,false,finalized,8,3/19/15 5:11,false,1,hillary clinton, pro athlete,
691913051,false,finalized,8,3/19/15 10:44,false,1,hillary clinton, religion,
691913052,false,finalized,8,3/19/15 11:08,false,1,hillary clinton, religious leader,
691913053,false,finalized,8,3/19/15 10:06,false,1,hillary clinton, river,
691913054,false,finalized,8,3/19/15 10:02,false,1,hillary clinton, truck,
691913055,false,finalized,8,3/19/15 5:44,false,1,hillary clinton, tv program,
691913056,false,finalized,8,3/19/15 10:43,false,1,hillary clinton, vehicle,
691913057,false,finalized,8,3/19/15 5:53,false,1,hinduism, actor,
691913058,false,finalized,8,3/19/15 9:51,false,1,hinduism, aircraft,
691913059,false,finalized,8,3/19/15 7:00,false,1,hinduism, artist,
691913060,false,finalized,8,3/19/15 3:56,false,1,hinduism, author,
691913061,false,finalized,8,3/19/15 11:16,false,1,hinduism, basketball player,
691913062,false,finalized,8,3/19/15 4:04,false,1,hinduism, boat,
691913063,false,finalized,8,3/19/15 10:05,false,1,hinduism, book,
691913064,false,finalized,8,3/19/15 11:22,false,1,hinduism, car,
691913065,false,finalized,8,3/19/15 8:43,false,1,hinduism, city,
691913066,false,finalized,8,3/20/15 22:05,false,1,hinduism, country,
691913067,false,finalized,8,3/19/15 9:15,false,1,hinduism, creative work,
691913068,false,finalized,8,3/19/15 11:17,false,1,hinduism, director,
691913069,false,finalized,8,3/19/15 8:54,false,1,hinduism, disease,
691913070,false,finalized,8,3/19/15 4:30,false,1,hinduism, film,
691913071,false,finalized,8,3/19/15 8:09,false,1,hinduism, football player,
691913072,false,finalized,8,3/19/15 4:54,false,1,hinduism, island,
691913073,false,finalized,8,3/19/15 10:28,false,1,hinduism, location,
691913074,false,finalized,8,3/19/15 11:20,false,1,hinduism, magazine,
691913075,false,finalized,8,3/19/15 10:25,false,1,hinduism, military person,
691913076,false,finalized,8,3/19/15 9:02,false,1,hinduism, monarch,
691913077,false,finalized,8,3/19/15 11:20,false,1,hinduism, musician,
691913078,false,finalized,8,3/19/15 4:08,false,1,hinduism, newspaper,
691913079,false,finalized,8,3/19/15 6:18,false,1,hinduism, organization founder,
691913080,false,finalized,8,3/19/15 11:35,false,1,hinduism, person,
691913081,false,finalized,8,3/19/15 11:21,false,1,hinduism, planet,
691913082,false,finalized,8,3/19/15 4:14,false,1,hinduism, politician,
691913083,false,finalized,8,3/19/15 5:09,false,1,hinduism, pro athlete,
691913084,false,finalized,8,3/19/15 4:14,true,1,hinduism, religion,
691913085,false,finalized,8,3/19/15 8:12,false,0.7511,hinduism, religious leader,
691913086,false,finalized,8,3/19/15 3:59,false,1,hinduism, river,
691913087,false,finalized,8,3/19/15 8:43,false,1,hinduism, truck,
691913088,false,finalized,8,3/19/15 11:19,false,0.8745,hinduism, tv program,
691913089,false,finalized,8,3/19/15 8:36,false,1,hinduism, vehicle,
691913090,false,finalized,8,3/19/15 4:27,false,1,honda accord, actor,
691913091,false,finalized,8,3/19/15 10:59,false,1,honda accord, aircraft,
691913092,false,finalized,8,3/19/15 4:54,false,1,honda accord, artist,
691913093,false,finalized,8,3/19/15 8:32,false,1,honda accord, author,
691913094,false,finalized,8,3/19/15 4:53,false,1,honda accord, basketball player,
691913095,false,finalized,8,3/19/15 4:30,false,1,honda accord, boat,
691913096,false,finalized,8,3/19/15 6:19,false,1,honda accord, book,
691913097,false,finalized,8,3/19/15 4:35,true,1,honda accord, car,
691913098,false,finalized,8,3/19/15 8:22,false,1,honda accord, city,
691913099,false,finalized,8,3/19/15 5:50,false,1,honda accord, country,
691913100,false,finalized,8,3/19/15 4:05,false,1,honda accord, creative work,
691913101,false,finalized,8,3/19/15 7:36,false,1,honda accord, director,
691913102,false,finalized,8,3/19/15 5:56,false,1,honda accord, disease,
691913103,false,finalized,8,3/19/15 10:45,false,1,honda accord, film,
691913104,false,finalized,8,3/19/15 5:37,false,1,honda accord, football player,
691913105,false,finalized,8,3/19/15 5:21,false,1,honda accord, island,
691913106,false,finalized,8,3/19/15 4:05,false,1,honda accord, location,
691913107,false,finalized,8,3/19/15 6:18,false,1,honda accord, magazine,
691913108,false,finalized,8,3/19/15 3:48,false,0.8744,honda accord, military person,
691913109,false,finalized,8,3/19/15 4:43,false,1,honda accord, monarch,
691913110,false,finalized,8,3/19/15 5:18,false,1,honda accord, musician,
691913111,false,finalized,8,3/19/15 11:27,false,1,honda accord, newspaper,
691913112,false,finalized,8,3/19/15 7:38,false,1,honda accord, organization founder,
691913113,false,finalized,8,3/19/15 11:10,false,1,honda accord, person,
691913114,false,finalized,8,3/19/15 4:50,false,1,honda accord, planet,
691913115,false,finalized,8,3/19/15 6:01,false,1,honda accord, politician,
691913116,false,finalized,8,3/19/15 9:15,false,1,honda accord, pro athlete,
691913117,false,finalized,8,3/19/15 6:17,false,1,honda accord, religion,
691913118,false,finalized,8,3/19/15 8:41,false,1,honda accord, religious leader,
691913119,false,finalized,8,3/19/15 10:29,false,1,honda accord, river,
691913120,false,finalized,8,3/19/15 4:11,false,1,honda accord, truck,
691913121,false,finalized,8,3/19/15 4:23,false,1,honda accord, tv program,
691913122,false,finalized,8,3/19/15 4:01,true,0.8767,honda accord, vehicle,
691913123,false,finalized,8,3/19/15 6:06,false,1,hummer, actor,
691913124,false,finalized,8,3/19/15 4:06,false,1,hummer, aircraft,
691913125,false,finalized,8,3/19/15 11:25,false,1,hummer, artist,
691913126,false,finalized,8,3/19/15 10:27,false,1,hummer, author,
691913127,false,finalized,8,3/19/15 4:22,false,1,hummer, basketball player,
691913128,false,finalized,8,3/19/15 4:41,false,1,hummer, boat,
691913129,false,finalized,8,3/19/15 11:20,false,1,hummer, book,
691913130,false,finalized,8,3/19/15 5:37,true,0.6242,hummer, car,
691913131,false,finalized,8,3/19/15 6:01,false,1,hummer, city,
691913132,false,finalized,8,3/19/15 10:56,false,1,hummer, country,
691913133,false,finalized,8,3/19/15 5:17,false,1,hummer, creative work,
691913134,false,finalized,8,3/19/15 9:57,false,1,hummer, director,
691913135,false,finalized,8,3/19/15 5:11,false,1,hummer, disease,
691913136,false,finalized,8,3/19/15 10:42,false,1,hummer, film,
691913137,false,finalized,8,3/19/15 11:20,false,1,hummer, football player,
691913138,false,finalized,8,3/19/15 11:18,false,1,hummer, island,
691913139,false,finalized,8,3/19/15 10:08,false,1,hummer, location,
691913140,false,finalized,8,3/19/15 5:12,false,1,hummer, magazine,
691913141,false,finalized,8,3/19/15 12:24,false,1,hummer, military person,
691913142,false,finalized,8,3/19/15 10:34,false,1,hummer, monarch,
691913143,false,finalized,8,3/19/15 4:41,false,1,hummer, musician,
691913144,false,finalized,8,3/19/15 6:39,false,1,hummer, newspaper,
691913145,false,finalized,8,3/19/15 10:28,false,1,hummer, organization founder,
691913146,false,finalized,8,3/19/15 9:25,false,1,hummer, person,
691913147,false,finalized,8,3/19/15 4:27,false,1,hummer, planet,
691913148,false,finalized,8,3/19/15 7:34,false,1,hummer, politician,
691913149,false,finalized,8,3/19/15 4:13,false,1,hummer, pro athlete,
691913150,false,finalized,8,3/19/15 6:46,false,1,hummer, religion,
691913151,false,finalized,8,3/19/15 10:50,false,1,hummer, religious leader,
691913152,false,finalized,8,3/19/15 10:42,false,1,hummer, river,
691913153,false,finalized,8,3/19/15 4:29,false,0.5011,hummer, truck,
691913154,false,finalized,8,3/19/15 4:21,false,1,hummer, tv program,
691913155,false,finalized,8,3/19/15 4:57,true,0.8742,hummer, vehicle,
691913156,false,finalized,8,3/19/15 4:44,false,1,india today, actor,
691913157,false,finalized,8,3/19/15 11:20,false,1,india today, aircraft,
691913158,false,finalized,8,3/19/15 4:59,false,1,india today, artist,
691913159,false,finalized,8,3/19/15 9:56,false,1,india today, author,
691913160,false,finalized,8,3/19/15 10:26,false,1,india today, basketball player,
691913161,false,finalized,8,3/19/15 4:50,false,1,india today, boat,
691913162,false,finalized,8,3/19/15 10:04,false,0.8758,india today, book,
691913163,false,finalized,8,3/19/15 8:42,false,1,india today, car,
691913164,false,finalized,8,3/19/15 4:03,false,1,india today, city,
691913165,false,finalized,8,3/19/15 11:20,false,1,india today, country,
691913166,false,finalized,8,3/19/15 10:34,true,0.5033,india today, creative work,
691913167,false,finalized,8,3/19/15 4:27,false,1,india today, director,
691913168,false,finalized,8,3/19/15 4:22,false,1,india today, disease,
691913169,false,finalized,8,3/19/15 8:29,false,1,india today, film,
691913170,false,finalized,8,3/19/15 6:04,false,1,india today, football player,
691913171,false,finalized,8,3/19/15 6:58,false,1,india today, island,
691913172,false,finalized,8,3/19/15 10:29,false,1,india today, location,
691913173,false,finalized,8,3/19/15 9:55,false,0.6222,india today, magazine,
691913174,false,finalized,8,3/19/15 8:26,false,1,india today, military person,
691913175,false,finalized,8,3/19/15 11:34,false,1,india today, monarch,
691913176,false,finalized,8,3/19/15 4:32,false,1,india today, musician,
691913177,false,finalized,8,3/19/15 4:14,true,0.7511,india today, newspaper,
691913178,false,finalized,8,3/19/15 3:56,false,1,india today, organization founder,
691913179,false,finalized,8,3/19/15 5:48,false,1,india today, person,
691913180,false,finalized,8,3/19/15 11:25,false,1,india today, planet,
691913181,false,finalized,8,3/19/15 5:50,false,1,india today, politician,
691913182,false,finalized,8,3/19/15 11:27,false,1,india today, pro athlete,
691913183,false,finalized,8,3/19/15 5:01,false,1,india today, religion,
691913184,false,finalized,8,3/19/15 6:19,false,1,india today, religious leader,
691913185,false,finalized,8,3/19/15 10:14,false,1,india today, river,
691913186,false,finalized,8,3/19/15 10:07,false,1,india today, truck,
691913187,false,finalized,8,3/19/15 5:50,false,0.7494,india today, tv program,
691913188,false,finalized,8,3/19/15 4:09,false,1,india today, vehicle,
691913189,false,finalized,8,3/19/15 5:10,false,1,indonesia, actor,
691913190,false,finalized,8,3/19/15 3:59,false,1,indonesia, aircraft,
691913191,false,finalized,8,3/19/15 5:17,false,1,indonesia, artist,
691913192,false,finalized,8,3/19/15 9:16,false,1,indonesia, author,
691913193,false,finalized,8,3/19/15 4:57,false,1,indonesia, basketball player,
691913194,false,finalized,8,3/19/15 5:05,false,1,indonesia, boat,
691913195,false,finalized,8,3/19/15 12:56,false,1,indonesia, book,
691913196,false,finalized,8,3/19/15 10:28,false,1,indonesia, car,
691913197,false,finalized,8,3/19/15 9:38,false,1,indonesia, city,
691913198,false,finalized,8,3/19/15 4:29,true,0.8764,indonesia, country,
691913199,false,finalized,8,3/19/15 8:14,false,1,indonesia, creative work,
691913200,false,finalized,8,3/19/15 8:09,false,1,indonesia, director,
691913201,false,finalized,8,3/19/15 5:01,false,1,indonesia, disease,
691913202,false,finalized,8,3/19/15 10:03,false,1,indonesia, film,
691913203,false,finalized,8,3/19/15 5:01,false,1,indonesia, football player,
691913204,false,finalized,8,3/19/15 10:08,true,0.5011,indonesia, island,
691913205,false,finalized,8,3/19/15 7:32,true,1,indonesia, location,
691913206,false,finalized,8,3/19/15 6:46,false,1,indonesia, magazine,
691913207,false,finalized,8,3/19/15 4:24,false,1,indonesia, military person,
691913208,false,finalized,8,3/19/15 10:43,false,1,indonesia, monarch,
691913209,false,finalized,8,3/19/15 4:05,false,1,indonesia, musician,
691913210,false,finalized,8,3/19/15 4:54,false,1,indonesia, newspaper,
691913211,false,finalized,8,3/19/15 6:47,false,1,indonesia, organization founder,
691913212,false,finalized,8,3/19/15 8:56,false,1,indonesia, person,
691913213,false,finalized,8,3/19/15 10:33,false,1,indonesia, planet,
691913214,false,finalized,8,3/19/15 5:09,false,1,indonesia, politician,
691913215,false,finalized,8,3/19/15 8:26,false,1,indonesia, pro athlete,
691913216,false,finalized,8,3/19/15 10:24,false,1,indonesia, religion,
691913217,false,finalized,8,3/19/15 11:16,false,1,indonesia, religious leader,
691913218,false,finalized,8,3/19/15 5:30,false,1,indonesia, river,
691913219,false,finalized,8,3/19/15 8:58,false,1,indonesia, truck,
691913220,false,finalized,8,3/19/15 5:50,false,1,indonesia, tv program,
691913221,false,finalized,8,3/19/15 11:04,false,1,indonesia, vehicle,
691913222,false,finalized,8,3/19/15 8:52,false,0.8786,iron man, actor,
691913223,false,finalized,8,3/19/15 4:18,false,1,iron man, aircraft,
691913224,false,finalized,8,3/19/15 4:27,false,1,iron man, artist,
691913225,false,finalized,8,3/19/15 6:18,false,1,iron man, author,
691913226,false,finalized,8,3/19/15 5:30,false,1,iron man, basketball player,
691913227,false,finalized,8,3/19/15 4:36,false,1,iron man, boat,
691913228,false,finalized,8,3/19/15 10:45,false,0.7494,iron man, book,
691913229,false,finalized,8,3/19/15 10:25,false,1,iron man, car,
691913230,false,finalized,8,3/19/15 8:07,false,1,iron man, city,
691913231,false,finalized,8,3/19/15 9:01,false,1,iron man, country,
691913232,false,finalized,8,3/19/15 4:55,true,0.5,iron man, creative work,
691913233,false,finalized,8,3/19/15 10:25,false,1,iron man, director,
691913234,false,finalized,8,3/19/15 5:52,false,1,iron man, disease,
691913235,false,finalized,8,3/19/15 6:25,true,0.6261,iron man, film,
691913236,false,finalized,8,3/19/15 4:19,false,1,iron man, football player,
691913237,false,finalized,8,3/19/15 4:14,false,1,iron man, island,
691913238,false,finalized,8,3/19/15 10:14,false,1,iron man, location,
691913239,false,finalized,8,3/19/15 10:33,false,1,iron man, magazine,
691913240,false,finalized,8,3/19/15 4:24,false,1,iron man, military person,
691913241,false,finalized,8,3/19/15 5:27,false,1,iron man, monarch,
691913242,false,finalized,8,3/19/15 9:14,false,1,iron man, musician,
691913243,false,finalized,8,3/19/15 11:32,false,1,iron man, newspaper,
691913244,false,finalized,8,3/19/15 4:19,false,1,iron man, organization founder,
691913245,false,finalized,8,3/19/15 5:05,false,0.502,iron man, person,
691913246,false,finalized,8,3/19/15 5:58,false,1,iron man, planet,
691913247,false,finalized,8,3/19/15 11:26,false,1,iron man, politician,
691913248,false,finalized,8,3/19/15 4:09,false,1,iron man, pro athlete,
691913249,false,finalized,8,3/19/15 5:22,false,1,iron man, religion,
691913250,false,finalized,8,3/19/15 10:26,false,1,iron man, religious leader,
691913251,false,finalized,8,3/19/15 5:54,false,1,iron man, river,
691913252,false,finalized,8,3/19/15 4:17,false,1,iron man, truck,
691913253,false,finalized,8,3/19/15 9:53,false,0.7489,iron man, tv program,
691913254,false,finalized,8,3/19/15 8:30,false,1,iron man, vehicle,
691913255,false,finalized,8,3/19/15 4:32,false,0.8739,isaac asimov, actor,
691913256,false,finalized,8,3/19/15 9:14,false,1,isaac asimov, aircraft,
691913257,false,finalized,8,3/19/15 9:56,false,1,isaac asimov, artist,
691913258,false,finalized,8,3/19/15 4:01,true,0.5,isaac asimov, author,
691913259,false,finalized,8,3/19/15 9:01,false,1,isaac asimov, basketball player,
691913260,false,finalized,8,3/19/15 6:31,false,1,isaac asimov, boat,
691913261,false,finalized,8,3/19/15 10:27,false,1,isaac asimov, book,
691913262,false,finalized,8,3/19/15 4:02,false,1,isaac asimov, car,
691913263,false,finalized,8,3/19/15 11:11,false,1,isaac asimov, city,
691913264,false,finalized,8,3/19/15 5:30,false,1,isaac asimov, country,
691913265,false,finalized,8,3/19/15 10:59,false,1,isaac asimov, creative work,
691913266,false,finalized,8,3/19/15 6:19,false,1,isaac asimov, director,
691913267,false,finalized,8,3/19/15 10:50,false,1,isaac asimov, disease,
691913268,false,finalized,8,3/19/15 4:24,false,1,isaac asimov, film,
691913269,false,finalized,8,3/19/15 8:36,false,1,isaac asimov, football player,
691913270,false,finalized,8,3/19/15 10:32,false,1,isaac asimov, island,
691913271,false,finalized,8,3/19/15 10:44,false,1,isaac asimov, location,
691913272,false,finalized,8,3/19/15 10:25,false,1,isaac asimov, magazine,
691913273,false,finalized,8,3/19/15 5:06,false,1,isaac asimov, military person,
691913274,false,finalized,8,3/19/15 8:42,false,1,isaac asimov, monarch,
691913275,false,finalized,8,3/19/15 5:47,false,0.878,isaac asimov, musician,
691913276,false,finalized,8,3/19/15 9:15,false,1,isaac asimov, newspaper,
691913277,false,finalized,8,3/19/15 3:54,false,0.6233,isaac asimov, organization founder,
691913278,false,finalized,8,3/19/15 8:21,true,0.7511,isaac asimov, person,
691913279,false,finalized,8,3/19/15 4:04,false,1,isaac asimov, planet,
691913280,false,finalized,8,3/19/15 11:25,false,0.75,isaac asimov, politician,
691913281,false,finalized,8,3/19/15 9:08,false,1,isaac asimov, pro athlete,
691913282,false,finalized,8,3/19/15 9:15,false,1,isaac asimov, religion,
691913283,false,finalized,8,3/19/15 11:25,false,1,isaac asimov, religious leader,
691913284,false,finalized,8,3/19/15 5:22,false,1,isaac asimov, river,
691913285,false,finalized,8,3/19/15 11:24,false,1,isaac asimov, truck,
691913286,false,finalized,8,3/19/15 4:04,false,1,isaac asimov, tv program,
691913287,false,finalized,8,3/19/15 11:21,false,1,isaac asimov, vehicle,
691913288,false,finalized,8,3/19/15 5:01,false,1,jesus, actor,
691913289,false,finalized,8,3/19/15 8:32,false,1,jesus, aircraft,
691913290,false,finalized,8,3/19/15 4:54,false,1,jesus, artist,
691913291,false,finalized,8,3/19/15 12:56,false,1,jesus, author,
691913292,false,finalized,8,3/19/15 5:01,false,1,jesus, basketball player,
691913293,false,finalized,8,3/19/15 5:51,false,1,jesus, boat,
691913294,false,finalized,8,3/19/15 8:42,false,1,jesus, book,
691913295,false,finalized,8,3/19/15 4:30,false,1,jesus, car,
691913296,false,finalized,8,3/19/15 4:21,false,1,jesus, city,
691913297,false,finalized,8,3/19/15 6:39,false,1,jesus, country,
691913298,false,finalized,8,3/19/15 9:52,false,1,jesus, creative work,
691913299,false,finalized,8,3/19/15 11:21,false,1,jesus, director,
691913300,false,finalized,8,3/19/15 5:12,false,1,jesus, disease,
691913301,false,finalized,8,3/19/15 10:43,false,1,jesus, film,
691913302,false,finalized,8,3/19/15 4:54,false,1,jesus, football player,
691913303,false,finalized,8,3/19/15 5:37,false,1,jesus, island,
691913304,false,finalized,8,3/19/15 11:32,false,1,jesus, location,
691913305,false,finalized,8,3/19/15 4:07,false,1,jesus, magazine,
691913306,false,finalized,8,3/19/15 4:39,false,1,jesus, military person,
691913307,false,finalized,8,3/19/15 4:13,false,1,jesus, monarch,
691913308,false,finalized,8,3/19/15 3:56,false,1,jesus, musician,
691913309,false,finalized,8,3/19/15 9:23,false,1,jesus, newspaper,
691913310,false,finalized,8,3/19/15 4:44,false,0.8744,jesus, organization founder,
691913311,false,finalized,8,3/19/15 5:48,true,0.7478,jesus, person,
691913312,false,finalized,8,3/19/15 6:06,false,1,jesus, planet,
691913313,false,finalized,8,3/19/15 5:27,false,1,jesus, politician,
691913314,false,finalized,8,3/19/15 4:09,false,1,jesus, pro athlete,
691913315,false,finalized,8,3/19/15 7:40,false,1,jesus, religion,
691913316,false,finalized,8,3/19/15 6:56,true,0.6261,jesus, religious leader,
691913317,false,finalized,8,3/19/15 6:06,false,1,jesus, river,
691913318,false,finalized,8,3/19/15 6:40,false,1,jesus, truck,
691913319,false,finalized,8,3/19/15 12:24,false,1,jesus, tv program,
691913320,false,finalized,8,3/19/15 11:19,false,1,jesus, vehicle,
691913321,false,finalized,8,3/19/15 5:02,false,1,joe montana, actor,
691913322,false,finalized,8,3/19/15 6:39,false,1,joe montana, aircraft,
691913323,false,finalized,8,3/19/15 5:17,false,1,joe montana, artist,
691913324,false,finalized,8,3/19/15 4:17,false,1,joe montana, author,
691913325,false,finalized,8,3/19/15 4:26,false,1,joe montana, basketball player,
691913326,false,finalized,8,3/19/15 4:04,false,1,joe montana, boat,
691913327,false,finalized,8,3/19/15 4:11,false,1,joe montana, book,
691913328,false,finalized,8,3/19/15 4:25,false,1,joe montana, car,
691913329,false,finalized,8,3/19/15 5:13,false,1,joe montana, city,
691913330,false,finalized,8,3/19/15 5:17,false,1,joe montana, country,
691913331,false,finalized,8,3/19/15 4:36,false,1,joe montana, creative work,
691913332,false,finalized,8,3/19/15 4:57,false,1,joe montana, director,
691913333,false,finalized,8,3/19/15 9:15,false,1,joe montana, disease,
691913334,false,finalized,8,3/19/15 4:19,false,1,joe montana, film,
691913335,false,finalized,8,3/19/15 9:01,true,0.7506,joe montana, football player,
691913336,false,finalized,8,3/19/15 5:40,false,1,joe montana, island,
691913337,false,finalized,8,3/19/15 4:40,false,1,joe montana, location,
691913338,false,finalized,8,3/19/15 10:25,false,1,joe montana, magazine,
691913339,false,finalized,8,3/19/15 8:07,false,1,joe montana, military person,
691913340,false,finalized,8,3/19/15 9:52,false,1,joe montana, monarch,
691913341,false,finalized,8,3/19/15 10:53,false,0.8736,joe montana, musician,
691913342,false,finalized,8,3/19/15 4:28,false,1,joe montana, newspaper,
691913343,false,finalized,8,3/19/15 5:35,false,1,joe montana, organization founder,
691913344,false,finalized,8,3/19/15 5:54,true,1,joe montana, person,
691913345,false,finalized,8,3/19/15 4:57,false,1,joe montana, planet,
691913346,false,finalized,8,3/19/15 9:08,false,1,joe montana, politician,
691913347,false,finalized,8,3/19/15 8:32,true,0.7511,joe montana, pro athlete,
691913348,false,finalized,8,3/20/15 21:37,false,1,joe montana, religion,
691913349,false,finalized,8,3/19/15 4:57,false,1,joe montana, religious leader,
691913350,false,finalized,8,3/19/15 6:58,false,1,joe montana, river,
691913351,false,finalized,8,3/19/15 10:07,false,1,joe montana, truck,
691913352,false,finalized,8,3/19/15 7:42,false,1,joe montana, tv program,
691913353,false,finalized,8,3/19/15 6:03,false,1,joe montana, vehicle,
691913354,false,finalized,8,3/19/15 7:40,true,0.5,joe namath, actor,
691913355,false,finalized,8,3/19/15 5:01,false,1,joe namath, aircraft,
691913356,false,finalized,8,3/19/15 11:09,false,1,joe namath, artist,
691913357,false,finalized,8,3/19/15 4:33,false,0.8742,joe namath, author,
691913358,false,finalized,8,3/19/15 3:59,false,0.7489,joe namath, basketball player,
691913359,false,finalized,8,3/19/15 6:05,false,1,joe namath, boat,
691913360,false,finalized,8,3/19/15 4:38,false,1,joe namath, book,
691913361,false,finalized,8,3/19/15 10:05,false,1,joe namath, car,
691913362,false,finalized,8,3/19/15 10:56,false,1,joe namath, city,
691913363,false,finalized,8,3/19/15 10:02,false,1,joe namath, country,
691913364,false,finalized,8,3/19/15 5:30,false,1,joe namath, creative work,
691913365,false,finalized,8,3/19/15 8:25,false,1,joe namath, director,
691913366,false,finalized,8,3/19/15 5:10,false,1,joe namath, disease,
691913367,false,finalized,8,3/19/15 5:11,false,1,joe namath, film,
691913368,false,finalized,8,3/19/15 4:35,true,0.8739,joe namath, football player,
691913369,false,finalized,8,3/19/15 8:25,false,1,joe namath, island,
691913370,false,finalized,8,3/19/15 10:48,false,1,joe namath, location,
691913371,false,finalized,8,3/19/15 8:09,false,1,joe namath, magazine,
691913372,false,finalized,8,3/19/15 4:44,false,0.8744,joe namath, military person,
691913373,false,finalized,8,3/19/15 10:32,false,1,joe namath, monarch,
691913374,false,finalized,8,3/19/15 4:08,false,1,joe namath, musician,
691913375,false,finalized,8,3/19/15 10:03,false,1,joe namath, newspaper,
691913376,false,finalized,8,3/19/15 7:32,false,0.8744,joe namath, organization founder,
691913377,false,finalized,8,3/19/15 6:06,true,1,joe namath, person,
691913378,false,finalized,8,3/19/15 9:02,false,1,joe namath, planet,
691913379,false,finalized,8,3/19/15 11:11,false,1,joe namath, politician,
691913380,false,finalized,8,3/19/15 8:22,true,0.7511,joe namath, pro athlete,
691913381,false,finalized,8,3/19/15 6:05,false,1,joe namath, religion,
691913382,false,finalized,8,3/19/15 4:47,false,1,joe namath, religious leader,
691913383,false,finalized,8,3/19/15 4:23,false,1,joe namath, river,
691913384,false,finalized,8,3/19/15 10:48,false,1,joe namath, truck,
691913385,false,finalized,8,3/19/15 4:17,false,0.8747,joe namath, tv program,
691913386,false,finalized,8,3/19/15 5:07,false,1,joe namath, vehicle,
691913387,false,finalized,8,3/19/15 4:05,false,0.8767,john locke, actor,
691913388,false,finalized,8,3/19/15 4:30,false,1,john locke, aircraft,
